Name,City,Country Code,Days,Start,End
dessert castle canberra,Canberra,AU,0,0800,2100
dessert castle canberra,Canberra,AU,1,0800,2100
dessert castle canberra,Canberra,AU,2,0800,2100
dessert castle canberra,Canberra,AU,3,0800,2100
dessert castle canberra,Canberra,AU,4,0800,2100
dessert castle canberra,Canberra,AU,5,1730,2200
