Name,City,Country Code,Days,Start,End
cat cafe melbourne melbourne,Melbourne,AU,0,1000,1300
cat cafe melbourne melbourne,Melbourne,AU,0,1400,1800
cat cafe melbourne melbourne,Melbourne,AU,1,1000,1300
cat cafe melbourne melbourne,Melbourne,AU,1,1400,1800
cat cafe melbourne melbourne,Melbourne,AU,2,1000,1300
cat cafe melbourne melbourne,Melbourne,AU,2,1400,1800
cat cafe melbourne melbourne,Melbourne,AU,3,1000,1300
cat cafe melbourne melbourne,Melbourne,AU,3,1400,1900
cat cafe melbourne melbourne,Melbourne,AU,4,1000,1300
cat cafe melbourne melbourne,Melbourne,AU,4,1400,1900
cat cafe melbourne melbourne,Melbourne,AU,5,1000,1300
cat cafe melbourne melbourne,Melbourne,AU,5,1400,1900
cat cafe melbourne melbourne,Melbourne,AU,6,1000,1300
cat cafe melbourne melbourne,Melbourne,AU,6,1400,1800
