Name,City,Country Code,Days,Start,End
peace harmony vegetarian thai restaurant sydney,Sydney,AU,0,1100,1500
peace harmony vegetarian thai restaurant sydney,Sydney,AU,0,1730,2200
peace harmony vegetarian thai restaurant sydney,Sydney,AU,1,1100,1500
peace harmony vegetarian thai restaurant sydney,Sydney,AU,1,1730,2200
peace harmony vegetarian thai restaurant sydney,Sydney,AU,2,1100,1500
peace harmony vegetarian thai restaurant sydney,Sydney,AU,2,1730,2200
peace harmony vegetarian thai restaurant sydney,Sydney,AU,3,1100,1500
peace harmony vegetarian thai restaurant sydney,Sydney,AU,3,1730,2200
peace harmony vegetarian thai restaurant sydney,Sydney,AU,4,1100,1500
peace harmony vegetarian thai restaurant sydney,Sydney,AU,4,1730,2200
peace harmony vegetarian thai restaurant sydney,Sydney,AU,5,1100,1500
peace harmony vegetarian thai restaurant sydney,Sydney,AU,5,1730,2200
peace harmony vegetarian thai restaurant sydney,Sydney,AU,6,1100,1500
peace harmony vegetarian thai restaurant sydney,Sydney,AU,6,1730,2200
