Name,City,Country Code,Days,Start,End
istanbul cafe   perth,Perth,AU,0,1800,0200
istanbul cafe   perth,Perth,AU,1,1800,0200
istanbul cafe   perth,Perth,AU,2,1800,0200
istanbul cafe   perth,Perth,AU,3,1800,0200
istanbul cafe   perth,Perth,AU,4,1800,0400
istanbul cafe   perth,Perth,AU,5,1800,0400
istanbul cafe   perth,Perth,AU,6,1800,0200
