Name,City,Country Code,Days,Start,End
state of grace melbourne,Melbourne,AU,0,0800,2200
state of grace melbourne,Melbourne,AU,1,0800,2200
state of grace melbourne,Melbourne,AU,2,0800,2200
state of grace melbourne,Melbourne,AU,3,0800,2300
state of grace melbourne,Melbourne,AU,4,0800,0300
state of grace melbourne,Melbourne,AU,5,1700,0300
