Name,City,Country Code,Days,Start,End
fairmont restaurant sydney,Sydney,AU,0,1200,1500
fairmont restaurant sydney,Sydney,AU,1,1200,1500
fairmont restaurant sydney,Sydney,AU,2,1200,1500
fairmont restaurant sydney,Sydney,AU,3,1200,1500
fairmont restaurant sydney,Sydney,AU,4,1200,1500
