Name,City,Country Code,Days,Start,End
polit bar canberra,Canberra,AU,2,1600,0000
polit bar canberra,Canberra,AU,3,1600,0100
polit bar canberra,Canberra,AU,4,1600,0200
polit bar canberra,Canberra,AU,5,1600,0200
polit bar canberra,Canberra,AU,6,1600,0000
