Name,City,Country Code,Days,Start,End
ph  nom melbourne,Melbourne,AU,0,0900,1900
ph  nom melbourne,Melbourne,AU,1,0900,1900
ph  nom melbourne,Melbourne,AU,2,0900,1900
ph  nom melbourne,Melbourne,AU,3,0900,2100
ph  nom melbourne,Melbourne,AU,4,0900,2100
ph  nom melbourne,Melbourne,AU,5,0900,1900
ph  nom melbourne,Melbourne,AU,6,0900,1900
