Name,City,Country Code,Days,Start,End
botanic gardens restaurant sydney,Sydney,AU,0,1200,1500
botanic gardens restaurant sydney,Sydney,AU,1,1200,1500
botanic gardens restaurant sydney,Sydney,AU,2,1200,1500
botanic gardens restaurant sydney,Sydney,AU,3,1200,1500
botanic gardens restaurant sydney,Sydney,AU,4,1200,1500
botanic gardens restaurant sydney,Sydney,AU,5,0930,1130
botanic gardens restaurant sydney,Sydney,AU,5,1200,1500
botanic gardens restaurant sydney,Sydney,AU,6,0930,1130
botanic gardens restaurant sydney,Sydney,AU,6,1200,1500
