Name,City,Country Code,Days,Start,End
chiswick woollahra,Woollahra,AU,1,1200,1430
chiswick woollahra,Woollahra,AU,1,1800,1100
chiswick woollahra,Woollahra,AU,2,1200,1430
chiswick woollahra,Woollahra,AU,2,1800,1100
chiswick woollahra,Woollahra,AU,3,1200,1430
chiswick woollahra,Woollahra,AU,3,1800,1100
chiswick woollahra,Woollahra,AU,4,1200,1430
chiswick woollahra,Woollahra,AU,4,1800,1100
chiswick woollahra,Woollahra,AU,5,1200,1430
chiswick woollahra,Woollahra,AU,5,1800,1100
chiswick woollahra,Woollahra,AU,6,1200,1430
chiswick woollahra,Woollahra,AU,6,1800,2130
