Name,City,Country Code,Days,Start,End
misschu sydney,Sydney,AU,0,1100,2100
misschu sydney,Sydney,AU,1,1100,2100
misschu sydney,Sydney,AU,2,1100,2100
misschu sydney,Sydney,AU,3,1100,2100
misschu sydney,Sydney,AU,4,1100,2100
misschu sydney,Sydney,AU,5,1100,2100
misschu sydney,Sydney,AU,6,1100,2100
