Name,City,Country Code,Days,Start,End
indonesia indah restaurant perth,Perth,AU,0,1700,2100
indonesia indah restaurant perth,Perth,AU,1,1700,2100
indonesia indah restaurant perth,Perth,AU,2,1700,2100
indonesia indah restaurant perth,Perth,AU,3,1700,2100
indonesia indah restaurant perth,Perth,AU,4,1700,2100
indonesia indah restaurant perth,Perth,AU,5,1700,2100
indonesia indah restaurant perth,Perth,AU,6,1700,2100
