Name,City,Country Code,Days,Start,End
pampanguena cuisine san francisco,San Francisco,US,1,1000,2000
pampanguena cuisine san francisco,San Francisco,US,2,1000,2000
pampanguena cuisine san francisco,San Francisco,US,3,1000,2000
pampanguena cuisine san francisco,San Francisco,US,4,1000,2100
pampanguena cuisine san francisco,San Francisco,US,5,1000,2030
pampanguena cuisine san francisco,San Francisco,US,6,1000,1900
