Name,City,Country Code,Days,Start,End
del sur bar and grill chicago,Chicago,US,1,1100,1400
del sur bar and grill chicago,Chicago,US,1,1700,2100
del sur bar and grill chicago,Chicago,US,2,1100,1400
del sur bar and grill chicago,Chicago,US,2,1700,2100
del sur bar and grill chicago,Chicago,US,3,1100,1400
del sur bar and grill chicago,Chicago,US,3,1700,2100
del sur bar and grill chicago,Chicago,US,4,1100,1400
del sur bar and grill chicago,Chicago,US,4,1700,2200
del sur bar and grill chicago,Chicago,US,5,1000,1400
del sur bar and grill chicago,Chicago,US,5,1700,2200
del sur bar and grill chicago,Chicago,US,6,1000,1400
del sur bar and grill chicago,Chicago,US,6,1700,2100
