Name,City,Country Code,Days,Start,End
chicago pizza and oven grinder company chicago,Chicago,US,0,1600,2300
chicago pizza and oven grinder company chicago,Chicago,US,1,1600,2300
chicago pizza and oven grinder company chicago,Chicago,US,2,1600,2300
chicago pizza and oven grinder company chicago,Chicago,US,3,1600,2300
chicago pizza and oven grinder company chicago,Chicago,US,4,1600,0000
chicago pizza and oven grinder company chicago,Chicago,US,5,1130,0000
chicago pizza and oven grinder company chicago,Chicago,US,6,1130,2300
