Name,City,Country Code,Days,Start,End
authentic greek cuisine denver,Denver,US,1,1100,2100
authentic greek cuisine denver,Denver,US,2,1100,2100
authentic greek cuisine denver,Denver,US,3,1100,2200
authentic greek cuisine denver,Denver,US,4,1100,2200
authentic greek cuisine denver,Denver,US,5,0930,2200
authentic greek cuisine denver,Denver,US,6,0930,1600
