Name,City,Country Code,Days,Start,End
flemings prime steakhouse and wine bar birmingham,Birmingham,US,0,1630,2200
flemings prime steakhouse and wine bar birmingham,Birmingham,US,1,1630,2200
flemings prime steakhouse and wine bar birmingham,Birmingham,US,2,1630,2200
flemings prime steakhouse and wine bar birmingham,Birmingham,US,3,1630,2200
flemings prime steakhouse and wine bar birmingham,Birmingham,US,4,1630,2300
flemings prime steakhouse and wine bar birmingham,Birmingham,US,5,1630,2300
flemings prime steakhouse and wine bar birmingham,Birmingham,US,6,1100,2100
