Name,City,Country Code,Days,Start,End
cane rosso houston,Houston,US,0,1700,2200
cane rosso houston,Houston,US,1,1100,1500
cane rosso houston,Houston,US,1,1700,2200
cane rosso houston,Houston,US,2,1100,1500
cane rosso houston,Houston,US,2,1700,2200
cane rosso houston,Houston,US,3,1100,1500
cane rosso houston,Houston,US,3,1700,2200
cane rosso houston,Houston,US,4,1100,1500
cane rosso houston,Houston,US,4,1700,2300
cane rosso houston,Houston,US,5,1100,1500
cane rosso houston,Houston,US,5,1700,2300
cane rosso houston,Houston,US,6,1100,2100
