Name,City,Country Code,Days,Start,End
napa on providence charlotte,Charlotte,US,0,1130,2200
napa on providence charlotte,Charlotte,US,1,1130,2200
napa on providence charlotte,Charlotte,US,2,1130,2200
napa on providence charlotte,Charlotte,US,3,1130,2200
napa on providence charlotte,Charlotte,US,4,1130,2300
napa on providence charlotte,Charlotte,US,5,1130,2300
napa on providence charlotte,Charlotte,US,6,1030,2100
