Name,City,Country Code,Days,Start,End
estilo mexico hot dogs san jose,San Jose,US,1,1830,0000
estilo mexico hot dogs san jose,San Jose,US,2,1830,0000
estilo mexico hot dogs san jose,San Jose,US,3,1830,0000
estilo mexico hot dogs san jose,San Jose,US,4,1830,0200
estilo mexico hot dogs san jose,San Jose,US,5,1830,0200
estilo mexico hot dogs san jose,San Jose,US,6,1830,0000
