Name,City,Country Code,Days,Start,End
common sage san francisco,San Francisco,US,0,1000,2130
common sage san francisco,San Francisco,US,1,0800,2130
common sage san francisco,San Francisco,US,2,0800,2130
common sage san francisco,San Francisco,US,3,0800,2130
common sage san francisco,San Francisco,US,4,0800,2130
common sage san francisco,San Francisco,US,5,0900,2130
common sage san francisco,San Francisco,US,6,0900,2130
