Name,City,Country Code,Days,Start,End
italian family pizza seattle,Seattle,US,0,1100,2100
italian family pizza seattle,Seattle,US,1,1100,2100
italian family pizza seattle,Seattle,US,2,1100,2100
italian family pizza seattle,Seattle,US,3,1100,2100
italian family pizza seattle,Seattle,US,4,1100,2200
italian family pizza seattle,Seattle,US,5,1400,2200
italian family pizza seattle,Seattle,US,6,1400,2100
