Name,City,Country Code,Days,Start,End
deluxe eatery and drinkery san jose,San Jose,US,0,1000,1500
deluxe eatery and drinkery san jose,San Jose,US,0,1700,2100
deluxe eatery and drinkery san jose,San Jose,US,1,1000,1500
deluxe eatery and drinkery san jose,San Jose,US,1,1700,2100
deluxe eatery and drinkery san jose,San Jose,US,2,1000,1500
deluxe eatery and drinkery san jose,San Jose,US,2,1700,2100
deluxe eatery and drinkery san jose,San Jose,US,3,1000,1500
deluxe eatery and drinkery san jose,San Jose,US,3,1700,0000
deluxe eatery and drinkery san jose,San Jose,US,4,1000,1500
deluxe eatery and drinkery san jose,San Jose,US,4,1700,0000
deluxe eatery and drinkery san jose,San Jose,US,5,0700,1500
deluxe eatery and drinkery san jose,San Jose,US,5,1700,0000
deluxe eatery and drinkery san jose,San Jose,US,6,0700,1500
deluxe eatery and drinkery san jose,San Jose,US,6,1700,2100
