Name,City,Country Code,Days,Start,End
fork and spoon denver,Denver,US,0,0700,1430
fork and spoon denver,Denver,US,1,0700,1430
fork and spoon denver,Denver,US,2,0700,1430
fork and spoon denver,Denver,US,3,0700,1430
fork and spoon denver,Denver,US,4,0700,1430
fork and spoon denver,Denver,US,5,0800,1600
fork and spoon denver,Denver,US,6,0800,1600
