Name,City,Country Code,Days,Start,End
owl royal oak,Royal Oak,US,0,0000,0000
owl royal oak,Royal Oak,US,1,0000,0000
owl royal oak,Royal Oak,US,2,0000,0000
owl royal oak,Royal Oak,US,3,0000,0000
owl royal oak,Royal Oak,US,4,0000,0000
owl royal oak,Royal Oak,US,5,0000,0000
owl royal oak,Royal Oak,US,6,0700,2200
