Name,City,Country Code,Days,Start,End
carrie nation restaurant and cocktail club boston,Boston,US,0,1100,0000
carrie nation restaurant and cocktail club boston,Boston,US,1,1100,0000
carrie nation restaurant and cocktail club boston,Boston,US,2,1100,0200
carrie nation restaurant and cocktail club boston,Boston,US,3,1100,0200
carrie nation restaurant and cocktail club boston,Boston,US,4,1100,0200
carrie nation restaurant and cocktail club boston,Boston,US,5,1100,0200
carrie nation restaurant and cocktail club boston,Boston,US,6,1000,1430
carrie nation restaurant and cocktail club boston,Boston,US,6,1600,0000
