Name,City,Country Code,Days,Start,End
ranch house family restaurant birmingham,Birmingham,US,0,0600,2100
ranch house family restaurant birmingham,Birmingham,US,1,0600,2100
ranch house family restaurant birmingham,Birmingham,US,2,0600,2100
ranch house family restaurant birmingham,Birmingham,US,3,0600,2100
ranch house family restaurant birmingham,Birmingham,US,4,0600,2200
ranch house family restaurant birmingham,Birmingham,US,5,0600,2200
ranch house family restaurant birmingham,Birmingham,US,6,0600,2100
