Name,City,Country Code,Days,Start,End
mein restaurant houston,Houston,US,1,1100,1500
mein restaurant houston,Houston,US,1,1700,2200
mein restaurant houston,Houston,US,2,1100,1500
mein restaurant houston,Houston,US,2,1700,2200
mein restaurant houston,Houston,US,3,1100,1500
mein restaurant houston,Houston,US,3,1700,2200
mein restaurant houston,Houston,US,4,1100,1500
mein restaurant houston,Houston,US,4,1700,2300
mein restaurant houston,Houston,US,5,1100,1500
mein restaurant houston,Houston,US,5,1700,2300
mein restaurant houston,Houston,US,6,1100,1500
mein restaurant houston,Houston,US,6,1700,2200
