Name,City,Country Code,Days,Start,End
ibiza houston,Houston,US,1,1100,2200
ibiza houston,Houston,US,2,1100,2200
ibiza houston,Houston,US,3,1100,2200
ibiza houston,Houston,US,4,1100,2300
ibiza houston,Houston,US,5,1700,2300
ibiza houston,Houston,US,6,1700,2100
