Name,City,Country Code,Days,Start,End
fat angel san francisco,San Francisco,US,0,1600,2300
fat angel san francisco,San Francisco,US,1,1600,0000
fat angel san francisco,San Francisco,US,2,1600,0000
fat angel san francisco,San Francisco,US,3,1600,0000
fat angel san francisco,San Francisco,US,4,1600,0100
fat angel san francisco,San Francisco,US,5,1600,0100
fat angel san francisco,San Francisco,US,6,1600,2300
