Name,City,Country Code,Days,Start,End
olive branch birmingham,Birmingham,US,0,1100,1430
olive branch birmingham,Birmingham,US,0,1700,2100
olive branch birmingham,Birmingham,US,1,1100,1430
olive branch birmingham,Birmingham,US,1,1700,2100
olive branch birmingham,Birmingham,US,2,1100,1430
olive branch birmingham,Birmingham,US,2,1700,2100
olive branch birmingham,Birmingham,US,3,1100,1430
olive branch birmingham,Birmingham,US,3,1700,2100
olive branch birmingham,Birmingham,US,4,1100,1430
olive branch birmingham,Birmingham,US,4,1700,2100
olive branch birmingham,Birmingham,US,5,1100,1430
olive branch birmingham,Birmingham,US,5,1700,2100
