Name,City,Country Code,Days,Start,End
hubee ds charlotte,Charlotte,US,0,1100,2100
hubee ds charlotte,Charlotte,US,1,1100,2100
hubee ds charlotte,Charlotte,US,2,1100,2100
hubee ds charlotte,Charlotte,US,3,1100,2100
hubee ds charlotte,Charlotte,US,4,1100,2100
hubee ds charlotte,Charlotte,US,5,1100,2100
hubee ds charlotte,Charlotte,US,6,1100,2100
