Name,City,Country Code,Days,Start,End
mi pueblo taco shop las vegas,Las Vegas,US,0,0900,2100
mi pueblo taco shop las vegas,Las Vegas,US,1,0900,2100
mi pueblo taco shop las vegas,Las Vegas,US,2,0900,2100
mi pueblo taco shop las vegas,Las Vegas,US,3,0900,2100
mi pueblo taco shop las vegas,Las Vegas,US,4,0900,2100
mi pueblo taco shop las vegas,Las Vegas,US,5,0900,2100
mi pueblo taco shop las vegas,Las Vegas,US,6,0900,1700
