Name,City,Country Code,Days,Start,End
chili and sesame korean kitchen seattle,Seattle,US,0,1130,1500
chili and sesame korean kitchen seattle,Seattle,US,0,1700,2100
chili and sesame korean kitchen seattle,Seattle,US,1,1130,1500
chili and sesame korean kitchen seattle,Seattle,US,1,1700,2100
chili and sesame korean kitchen seattle,Seattle,US,2,1130,1500
chili and sesame korean kitchen seattle,Seattle,US,2,1700,2100
chili and sesame korean kitchen seattle,Seattle,US,3,1130,1500
chili and sesame korean kitchen seattle,Seattle,US,3,1700,2100
chili and sesame korean kitchen seattle,Seattle,US,4,1130,1500
chili and sesame korean kitchen seattle,Seattle,US,4,1700,2100
chili and sesame korean kitchen seattle,Seattle,US,5,1130,1500
chili and sesame korean kitchen seattle,Seattle,US,5,1700,2100
