Name,City,Country Code,Days,Start,End
tats delicatessen seattle,Seattle,US,0,0800,1500
tats delicatessen seattle,Seattle,US,1,0800,1500
tats delicatessen seattle,Seattle,US,2,0800,1500
tats delicatessen seattle,Seattle,US,3,0800,1500
tats delicatessen seattle,Seattle,US,4,0800,1500
tats delicatessen seattle,Seattle,US,5,1100,1730
