Name,City,Country Code,Days,Start,End
mura asian eatery seattle,Seattle,US,1,1130,1430
mura asian eatery seattle,Seattle,US,1,1630,2100
mura asian eatery seattle,Seattle,US,2,1130,1430
mura asian eatery seattle,Seattle,US,2,1630,2100
mura asian eatery seattle,Seattle,US,3,1130,1430
mura asian eatery seattle,Seattle,US,3,1630,2100
mura asian eatery seattle,Seattle,US,4,1130,1430
mura asian eatery seattle,Seattle,US,4,1630,2100
mura asian eatery seattle,Seattle,US,5,1200,1500
mura asian eatery seattle,Seattle,US,5,1700,2100
mura asian eatery seattle,Seattle,US,6,1200,2000
