Name,City,Country Code,Days,Start,End
gaku yakitori san jose,San Jose,US,0,1800,0000
gaku yakitori san jose,San Jose,US,1,1800,0000
gaku yakitori san jose,San Jose,US,2,1800,0000
gaku yakitori san jose,San Jose,US,3,1800,0000
gaku yakitori san jose,San Jose,US,4,1800,0000
gaku yakitori san jose,San Jose,US,5,1800,0000
