Name,City,Country Code,Days,Start,End
ohjah japanese steakhouse sushi and hibachi flamingo las vegas,Las Vegas,US,0,1500,2300
ohjah japanese steakhouse sushi and hibachi flamingo las vegas,Las Vegas,US,1,1500,2300
ohjah japanese steakhouse sushi and hibachi flamingo las vegas,Las Vegas,US,2,1500,2300
ohjah japanese steakhouse sushi and hibachi flamingo las vegas,Las Vegas,US,3,1500,2300
ohjah japanese steakhouse sushi and hibachi flamingo las vegas,Las Vegas,US,4,1500,2300
ohjah japanese steakhouse sushi and hibachi flamingo las vegas,Las Vegas,US,5,1500,2300
ohjah japanese steakhouse sushi and hibachi flamingo las vegas,Las Vegas,US,6,1500,2300
