Name,City,Country Code,Days,Start,End
jp charlotte at westin charlotte,Charlotte,US,0,0600,1030
jp charlotte at westin charlotte,Charlotte,US,0,1100,1400
jp charlotte at westin charlotte,Charlotte,US,0,1700,2200
jp charlotte at westin charlotte,Charlotte,US,1,0600,1030
jp charlotte at westin charlotte,Charlotte,US,1,1100,1400
jp charlotte at westin charlotte,Charlotte,US,1,1700,2200
jp charlotte at westin charlotte,Charlotte,US,2,0600,1030
jp charlotte at westin charlotte,Charlotte,US,2,1100,1400
jp charlotte at westin charlotte,Charlotte,US,2,1700,2200
jp charlotte at westin charlotte,Charlotte,US,3,0600,1030
jp charlotte at westin charlotte,Charlotte,US,3,1100,1400
jp charlotte at westin charlotte,Charlotte,US,3,1700,2200
jp charlotte at westin charlotte,Charlotte,US,4,0600,1030
jp charlotte at westin charlotte,Charlotte,US,4,1100,1400
jp charlotte at westin charlotte,Charlotte,US,4,1700,2300
jp charlotte at westin charlotte,Charlotte,US,5,0600,1400
jp charlotte at westin charlotte,Charlotte,US,5,1700,2300
jp charlotte at westin charlotte,Charlotte,US,6,0600,1400
jp charlotte at westin charlotte,Charlotte,US,6,1700,2200
