Name,City,Country Code,Days,Start,End
detroit beer company detroit,Detroit,US,0,1100,0000
detroit beer company detroit,Detroit,US,1,1100,0000
detroit beer company detroit,Detroit,US,2,1100,0000
detroit beer company detroit,Detroit,US,3,1100,0000
detroit beer company detroit,Detroit,US,4,1100,0200
detroit beer company detroit,Detroit,US,5,1100,0200
detroit beer company detroit,Detroit,US,6,1200,0000
