Name,City,Country Code,Days,Start,End
sapori d italia glasgow,Glasgow,GB,2,1200,2200
sapori d italia glasgow,Glasgow,GB,3,1200,2200
sapori d italia glasgow,Glasgow,GB,4,1200,2200
sapori d italia glasgow,Glasgow,GB,5,1200,2200
sapori d italia glasgow,Glasgow,GB,6,1200,2200
