Name,City,Country Code,Days,Start,End
la vi a liverpool,Liverpool,GB,0,1200,2230
la vi a liverpool,Liverpool,GB,1,1200,2230
la vi a liverpool,Liverpool,GB,2,1200,2230
la vi a liverpool,Liverpool,GB,3,1200,2230
la vi a liverpool,Liverpool,GB,4,1200,2230
la vi a liverpool,Liverpool,GB,5,1200,2230
la vi a liverpool,Liverpool,GB,6,1200,2230
