Name,City,Country Code,Days,Start,End
ohisama sushi london,London,GB,0,1130,1530
ohisama sushi london,London,GB,0,1730,2230
ohisama sushi london,London,GB,1,1130,1530
ohisama sushi london,London,GB,1,1730,2230
ohisama sushi london,London,GB,2,1130,1530
ohisama sushi london,London,GB,2,1730,2230
ohisama sushi london,London,GB,3,1130,1530
ohisama sushi london,London,GB,3,1730,2230
ohisama sushi london,London,GB,4,1130,1530
ohisama sushi london,London,GB,4,1730,2230
ohisama sushi london,London,GB,5,1130,1530
ohisama sushi london,London,GB,5,1730,2230
ohisama sushi london,London,GB,6,1200,1600
ohisama sushi london,London,GB,6,1730,2230
