Name,City,Country Code,Days,Start,End
caf  source glasgow,Glasgow,GB,0,1200,1500
caf  source glasgow,Glasgow,GB,0,1900,2100
caf  source glasgow,Glasgow,GB,1,1200,1500
caf  source glasgow,Glasgow,GB,1,1900,2100
caf  source glasgow,Glasgow,GB,2,1200,1500
caf  source glasgow,Glasgow,GB,2,1900,2100
caf  source glasgow,Glasgow,GB,3,1200,1500
caf  source glasgow,Glasgow,GB,3,1900,2100
caf  source glasgow,Glasgow,GB,4,1200,1500
caf  source glasgow,Glasgow,GB,4,1700,2200
caf  source glasgow,Glasgow,GB,5,1200,1500
caf  source glasgow,Glasgow,GB,6,1230,2100
