Name,City,Country Code,Days,Start,End
fish central london,London,GB,0,1130,1430
fish central london,London,GB,0,1700,2230
fish central london,London,GB,1,1130,1430
fish central london,London,GB,1,1700,2230
fish central london,London,GB,2,1130,1430
fish central london,London,GB,2,1700,2230
fish central london,London,GB,3,1130,1430
fish central london,London,GB,3,1700,2230
fish central london,London,GB,4,1130,1430
fish central london,London,GB,4,1700,2300
fish central london,London,GB,5,1130,1430
fish central london,London,GB,5,1700,2300
